year,species,location,mt_escape,y,time,y_10000,source
2011,Coho,BCWC,7344,7344,36,0.7344,"For details of collection, contact Dr. Greg Ruggerone"
2012,Pink,BeringSea,4374.000000000001,4374.000000000001,61,0.43740000000000007,"For details of collection, contact Dr. Greg Ruggerone"
2012,Pink,CentralAK,16107,16107,61,1.6107,"For details of collection, contact Dr. Greg Ruggerone"
2012,Pink,SEAK,45360,45360,61,4.536,"For details of collection, contact Dr. Greg Ruggerone"
2012,Pink,BCWC,14483.999999999998,14483.999999999998,61,1.4484,"For details of collection, contact Dr. Greg Ruggerone"
2012,Chum,BeringSea,29750,29750,61,2.975,"For details of collection, contact Dr. Greg Ruggerone"
2012,Chum,CentralAK,8640,8640,61,0.864,"For details of collection, contact Dr. Greg Ruggerone"
2012,Chum,SEAK,9498.999999999998,9498.999999999998,61,0.9498999999999999,"For details of collection, contact Dr. Greg Ruggerone"
2012,Chum,BCWC,26028.000000000004,26028.000000000004,61,2.6028000000000002,"For details of collection, contact Dr. Greg Ruggerone"
2012,Sockeye,BeringSea,19929,19929,61,1.9929,"For details of collection, contact Dr. Greg Ruggerone"
2012,Sockeye,CentralAK,19170,19170,61,1.917,"For details of collection, contact Dr. Greg Ruggerone"
2012,Sockeye,SEAK,1980.9999999999998,1980.9999999999998,61,0.19809999999999997,"For details of collection, contact Dr. Greg Ruggerone"
2012,Sockeye,BCWC,13920,13920,61,1.392,"For details of collection, contact Dr. Greg Ruggerone"
2012,Chinook,BeringSea,1515,1515,37,0.1515,"For details of collection, contact Dr. Greg Ruggerone"
2012,Chinook,CentralAK,292.8,292.8,37,0.02928,"For details of collection, contact Dr. Greg Ruggerone"
2012,Chinook,SEAK,294.5,294.5,37,0.02945,"For details of collection, contact Dr. Greg Ruggerone"
2012,Chinook,BCWC,8804,8804,37,0.8804,"For details of collection, contact Dr. Greg Ruggerone"
2012,Coho,BeringSea,750.6,750.6,37,0.07506,"For details of collection, contact Dr. Greg Ruggerone"
2012,Coho,CentralAK,1545,1545,37,0.1545,"For details of collection, contact Dr. Greg Ruggerone"
2012,Coho,SEAK,2572.1000000000004,2572.1000000000004,37,0.25721000000000005,"For details of collection, contact Dr. Greg Ruggerone"
2012,Coho,BCWC,5805.6,5805.6,37,0.5805600000000001,"For details of collection, contact Dr. Greg Ruggerone"
2013,Pink,BeringSea,1430,1430,62,0.143,"For details of collection, contact Dr. Greg Ruggerone"
2013,Pink,CentralAK,37800,37800,62,3.78,"For details of collection, contact Dr. Greg Ruggerone"
2013,Pink,SEAK,93440,93440,62,9.344,"For details of collection, contact Dr. Greg Ruggerone"
2013,Pink,BCWC,53010.00000000001,53010.00000000001,62,5.301000000000001,"For details of collection, contact Dr. Greg Ruggerone"
2013,Chum,BeringSea,28644.000000000004,28644.000000000004,62,2.8644000000000003,"For details of collection, contact Dr. Greg Ruggerone"
2013,Chum,CentralAK,9483,9483,62,0.9483,"For details of collection, contact Dr. Greg Ruggerone"
2013,Chum,SEAK,8496,8496,62,0.8496,"For details of collection, contact Dr. Greg Ruggerone"
2013,Chum,BCWC,20727.000000000004,20727.000000000004,62,2.0727,"For details of collection, contact Dr. Greg Ruggerone"
2013,Sockeye,BeringSea,22199,22199,62,2.2199,"For details of collection, contact Dr. Greg Ruggerone"
2013,Sockeye,CentralAK,19454,19454,62,1.9454,"For details of collection, contact Dr. Greg Ruggerone"
2013,Sockeye,SEAK,1632.0000000000002,1632.0000000000002,62,0.1632,"For details of collection, contact Dr. Greg Ruggerone"
2013,Sockeye,BCWC,15424.000000000002,15424.000000000002,62,1.5424000000000002,"For details of collection, contact Dr. Greg Ruggerone"
2013,Chinook,BeringSea,1296.4,1296.4,38,0.12964,"For details of collection, contact Dr. Greg Ruggerone"
2013,Chinook,CentralAK,421.8,421.8,38,0.04218,"For details of collection, contact Dr. Greg Ruggerone"
2013,Chinook,SEAK,327.5,327.5,38,0.03275,"For details of collection, contact Dr. Greg Ruggerone"
2013,Chinook,BCWC,12476.2,12476.2,38,1.2476200000000002,"For details of collection, contact Dr. Greg Ruggerone"
2013,Coho,BeringSea,842.5,842.5,38,0.08425,"For details of collection, contact Dr. Greg Ruggerone"
2013,Coho,CentralAK,3938.9,3938.9,38,0.39389,"For details of collection, contact Dr. Greg Ruggerone"
2013,Coho,SEAK,4880.4,4880.4,38,0.48804,"For details of collection, contact Dr. Greg Ruggerone"
2013,Coho,BCWC,6058.800000000001,6058.800000000001,38,0.6058800000000001,"For details of collection, contact Dr. Greg Ruggerone"
2014,Pink,BeringSea,4752,4752,63,0.4752,"For details of collection, contact Dr. Greg Ruggerone"
2014,Pink,CentralAK,15912,15912,63,1.5912,"For details of collection, contact Dr. Greg Ruggerone"
2014,Pink,SEAK,56640,56640,63,5.664,"For details of collection, contact Dr. Greg Ruggerone"
2014,Pink,BCWC,27317.999999999996,27317.999999999996,63,2.7318,"For details of collection, contact Dr. Greg Ruggerone"
2014,Chum,BeringSea,28056,28056,63,2.8056,"For details of collection, contact Dr. Greg Ruggerone"
2014,Chum,CentralAK,6250.999999999999,6250.999999999999,63,0.6250999999999999,"For details of collection, contact Dr. Greg Ruggerone"
2014,Chum,SEAK,12772,12772,63,1.2772,"For details of collection, contact Dr. Greg Ruggerone"
2014,Chum,BCWC,25272.000000000004,25272.000000000004,63,2.5272000000000006,"For details of collection, contact Dr. Greg Ruggerone"
2014,Sockeye,BeringSea,30240.000000000004,30240.000000000004,63,3.0240000000000005,"For details of collection, contact Dr. Greg Ruggerone"
2014,Sockeye,CentralAK,18432.000000000004,18432.000000000004,63,1.8432000000000004,"For details of collection, contact Dr. Greg Ruggerone"
2014,Sockeye,SEAK,1589.9999999999998,1589.9999999999998,63,0.15899999999999997,"For details of collection, contact Dr. Greg Ruggerone"
2014,Sockeye,BCWC,37728,37728,63,3.7728,"For details of collection, contact Dr. Greg Ruggerone"
2014,Chinook,BeringSea,1453.9000000000003,1453.9000000000003,39,0.14539000000000002,"For details of collection, contact Dr. Greg Ruggerone"
2014,Chinook,CentralAK,285.2,285.2,39,0.02852,"For details of collection, contact Dr. Greg Ruggerone"
2014,Chinook,SEAK,373.8,373.8,39,0.037380000000000004,"For details of collection, contact Dr. Greg Ruggerone"
2014,Chinook,BCWC,10767,10767,39,1.0767,"For details of collection, contact Dr. Greg Ruggerone"
2014,Coho,BeringSea,1077.8,1077.8,39,0.10778,"For details of collection, contact Dr. Greg Ruggerone"
2014,Coho,CentralAK,4401.6,4401.6,39,0.44016000000000005,"For details of collection, contact Dr. Greg Ruggerone"
2014,Coho,SEAK,5491.8,5491.8,39,0.54918,"For details of collection, contact Dr. Greg Ruggerone"
2014,Coho,BCWC,5927.5999999999995,5927.5999999999995,39,0.59276,"For details of collection, contact Dr. Greg Ruggerone"
2015,Pink,BeringSea,1590,1590,64,0.159,"For details of collection, contact Dr. Greg Ruggerone"
2015,Pink,CentralAK,61500,61500,64,6.15,"For details of collection, contact Dr. Greg Ruggerone"
2015,Pink,SEAK,49995,49995,64,4.9995,"For details of collection, contact Dr. Greg Ruggerone"
2015,Pink,BCWC,53592,53592,64,5.3592,"For details of collection, contact Dr. Greg Ruggerone"
2015,Chum,BeringSea,22425,22425,64,2.2425,"For details of collection, contact Dr. Greg Ruggerone"
2015,Chum,CentralAK,10360,10360,64,1.036,"For details of collection, contact Dr. Greg Ruggerone"
2015,Chum,SEAK,14136,14136,64,1.4136,"For details of collection, contact Dr. Greg Ruggerone"
2015,Chum,BCWC,20285.999999999996,20285.999999999996,64,2.0285999999999995,"For details of collection, contact Dr. Greg Ruggerone"
2015,Sockeye,BeringSea,48556,48556,64,4.8556,"For details of collection, contact Dr. Greg Ruggerone"
2015,Sockeye,CentralAK,21780,21780,64,2.178,"For details of collection, contact Dr. Greg Ruggerone"
2015,Sockeye,SEAK,1505.9999999999998,1505.9999999999998,64,0.15059999999999998,"For details of collection, contact Dr. Greg Ruggerone"
2015,Sockeye,BCWC,6468,6468,64,0.6468,"For details of collection, contact Dr. Greg Ruggerone"
2015,Chinook,BeringSea,1594.6000000000001,1594.6000000000001,40,0.15946000000000002,"For details of collection, contact Dr. Greg Ruggerone"
2015,Chinook,CentralAK,639.1,639.1,40,0.06391000000000001,"For details of collection, contact Dr. Greg Ruggerone"
2015,Chinook,SEAK,369,369,40,0.0369,"For details of collection, contact Dr. Greg Ruggerone"
2015,Chinook,BCWC,8761.5,8761.5,40,0.87615,"For details of collection, contact Dr. Greg Ruggerone"
2015,Coho,BeringSea,598.4,598.4,40,0.05984,"For details of collection, contact Dr. Greg Ruggerone"
2015,Coho,CentralAK,2891,2891,40,0.2891,"For details of collection, contact Dr. Greg Ruggerone"
2015,Coho,SEAK,2929.5,2929.5,40,0.29295,"For details of collection, contact Dr. Greg Ruggerone"
2015,Coho,BCWC,4689.3,4689.3,40,0.46893,"For details of collection, contact Dr. Greg Ruggerone"
