year,chemical,type,units,panel,location,median,low75,high75,low50,high50
2000,DHA,Nutrients,MT_yr,c) DHA,BCWC,873.8948510911996,643.1271407473532,1269.9635189101946,731.7662999408835,1096.9845467407508
2000,DHA,Nutrients,MT_yr,c) DHA,SEAK,603.509782917355,416.05281113422683,915.1942153195006,484.9855370466397,765.9991837333371
2000,DHA,Nutrients,MT_yr,c) DHA,CAK,504.5335680285274,370.902470616178,700.8738608245625,421.66873581694927,612.7820953665553
2000,DHA,Nutrients,MT_yr,c) DHA,BS,564.0519406846612,398.43378925894444,839.9506942793208,467.38516837298187,693.865348979261
2000,EPA,Nutrients,MT_yr,d) EPA,BCWC,618.5628351756311,446.76198764055425,933.0191315920067,508.24355010046287,792.0988651773191
2000,EPA,Nutrients,MT_yr,d) EPA,SEAK,378.07065224553645,269.5152169182927,624.7424027992589,307.4501623944488,503.2951705987977
2000,EPA,Nutrients,MT_yr,d) EPA,CAK,319.32473275695145,232.04719442491682,455.34990176909514,258.35788281188076,388.7399297095321
2000,EPA,Nutrients,MT_yr,d) EPA,BS,377.32700530467605,265.3184765320873,578.9544967413806,308.63640500866677,469.94334066614755
2000,Hg,Contaminants,kg_yr,i) Hg,BCWC,3.2080758341864413,2.383992654315042,3.982103728248395,2.739991718587154,3.650206149924881
2000,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.6414658840496013,1.2047801675225198,2.1894917642434697,1.4008427191355186,1.9324717500488942
2000,Hg,Contaminants,kg_yr,i) Hg,CAK,1.4288541180979841,1.060287155606034,1.8131880946060215,1.2154766598122002,1.6441173828828912
2000,Hg,Contaminants,kg_yr,i) Hg,BS,1.9457683050704713,1.4343948328403746,2.483806464266612,1.6639154467075863,2.2378485239147
2000,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6786612955957582,0.47453267239988517,0.8835117447517028,0.559485160644519,0.7934421418797302
2000,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.29806176477709195,0.2085656303522834,0.42661307466826964,0.2436288941556642,0.36866064465430354
2000,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.3361598400222888,0.23642173666344882,0.46263802778383817,0.2809616194561238,0.3972484837567368
2000,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.4565985647889337,0.31757812501337984,0.6148289554557993,0.37929163889483714,0.5279120825245956
2000,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.10315728092636177,0.05709401848868294,0.17609668593654915,0.07483304297881463,0.14006219489362406
2000,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.05464028500239755,0.02510164228230158,0.12858848907247902,0.03320212806298796,0.08477369893511816
2000,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.040059417683109916,0.021263931135278497,0.08133131716592018,0.027111567657216198,0.059232127206673146
2000,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.045710874202089455,0.02646444869362159,0.07591323131516307,0.03386222642802139,0.061473799908000865
2000,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.7126539586120257,0.42185000145536433,1.1916396004889929,0.5143828504108009,0.9740965349112967
2000,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.36121752772454907,0.20564706190684112,0.6695901259077439,0.2535217966950973,0.526396941275886
2000,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.3103706840368123,0.18709775420368896,0.5358175235971129,0.21704183992602089,0.43663629131870796
2000,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.35359092784996804,0.2027084443779223,0.5935067789030528,0.2572318709890456,0.497745510785079
2001,N,Nutrients,MT_yr,a) N,BCWC,3523.64677959055,3076.9119193398164,3997.7761664258974,3258.253666056331,3811.8912537119877
2001,N,Nutrients,MT_yr,a) N,SEAK,2896.4518544246657,2501.6452587862104,3360.2203056743633,2660.7421028445024,3139.612841205201
2001,N,Nutrients,MT_yr,a) N,CAK,2072.632983229417,1810.4362625407555,2352.1333088006836,1901.8141569011889,2229.732776257876
2001,N,Nutrients,MT_yr,a) N,BS,1947.8450692649137,1693.9465548643225,2213.4626826265667,1801.9654929417943,2092.9792844883355
2001,P,Nutrients,MT_yr,b) P,BCWC,393.091862765703,326.7252180655719,471.7125007892581,350.10788094538657,436.4165444309381
2001,P,Nutrients,MT_yr,b) P,SEAK,321.9305672219069,258.43426684259487,393.52628809834266,285.537437066874,363.2925487048954
2001,P,Nutrients,MT_yr,b) P,CAK,228.89320886868325,192.98299504405244,277.2986040390718,205.98540137804653,254.21380628024738
2001,P,Nutrients,MT_yr,b) P,BS,214.85863406500718,178.65196063924333,259.9763417638668,194.18490777207046,242.91079118905606
2001,DHA,Nutrients,MT_yr,c) DHA,BCWC,870.1117574318685,647.51176639611,1265.7629314053465,735.4834554948679,1090.8103140554927
2001,DHA,Nutrients,MT_yr,c) DHA,SEAK,601.4257548482448,417.09079836347803,912.9067835874664,488.0227542341577,753.2881988569377
2001,DHA,Nutrients,MT_yr,c) DHA,CAK,508.65372374468745,374.7482167855384,703.062311377401,424.4037241750212,621.1948801753069
2001,DHA,Nutrients,MT_yr,c) DHA,BS,562.2340876234689,402.6655736692643,831.5687685827079,464.5329022565614,692.9769105363295
2001,EPA,Nutrients,MT_yr,d) EPA,BCWC,618.4979045048358,445.7369077777341,941.0237103326808,507.7495281122513,790.3959178813182
2001,EPA,Nutrients,MT_yr,d) EPA,SEAK,377.185259920787,264.3096648393558,622.7312235016577,306.6129650981742,500.8466153376925
2001,EPA,Nutrients,MT_yr,d) EPA,CAK,322.1157852039722,234.5311574776896,454.5899878775304,261.0525702317394,394.1735965759137
2001,EPA,Nutrients,MT_yr,d) EPA,BS,374.56517110721205,263.3587998561776,577.2521343606503,305.9959161468802,468.4079276640793
2001,Hg,Contaminants,kg_yr,i) Hg,BCWC,3.183849884179299,2.3874434369991904,3.9767288066652142,2.7261898840445817,3.6408320713627287
2001,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.6264146407737712,1.1912844370849458,2.154287708144272,1.3731506289659592,1.9069935209937423
2001,Hg,Contaminants,kg_yr,i) Hg,CAK,1.436184844947909,1.0636369751929937,1.8269769010535444,1.2275556167280337,1.6576966568788114
2001,Hg,Contaminants,kg_yr,i) Hg,BS,1.9343507206711585,1.4262404770476027,2.483455172368946,1.6540652105468934,2.2193035918808417
2001,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6831267849541003,0.4774454768312129,0.8912918202860983,0.5629840288366935,0.7953929871157281
2001,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.29645027765165266,0.20968114068422322,0.4295632202148616,0.24010037870608053,0.3674811229703708
2001,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.33855997485476397,0.23921230569034385,0.46565351869741656,0.28122728656463536,0.4007333648112559
2001,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.45293946542761065,0.31526681219020236,0.6031871497265079,0.373442756266323,0.5209771516216745
2001,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.10349547688080624,0.057411663318815837,0.17746815418991033,0.07487831340421584,0.14063068302981047
2001,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.054020655538015876,0.025161537131560722,0.12924725201339832,0.03271761852523401,0.0859585943982131
2001,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.04026047013964013,0.021251911725144127,0.08213834765756567,0.027145990616296727,0.06024467000195303
2001,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.04473272266781882,0.025906991268135404,0.07581780118013073,0.03386873235884187,0.06073311549751608
2001,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.7176040694952279,0.4228647793964102,1.1852615565765334,0.521115849009754,0.9781749006766529
2001,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.35987101197802185,0.20325051601636124,0.6647018878853429,0.2526435604100157,0.5257247586716252
2001,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.3118055374439941,0.18683787366641463,0.5331115732216682,0.21722991439716846,0.43732478802565405
2001,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.34933612486482724,0.20065618722258216,0.5886026854371,0.25414088876039465,0.4961941053894257
2002,N,Nutrients,MT_yr,a) N,BCWC,3523.5865182608277,3070.4382344818355,3976.6883198262954,3241.581619766367,3808.4357938563007
2002,N,Nutrients,MT_yr,a) N,SEAK,2876.416677073123,2488.2082857004443,3314.6112402829995,2640.3966551062977,3126.948174654197
2002,N,Nutrients,MT_yr,a) N,CAK,2077.783183332535,1828.4031665341877,2370.7063463633913,1911.9683296263402,2241.5023618726154
2002,N,Nutrients,MT_yr,a) N,BS,1944.8759752683677,1695.232186790481,2203.93034693136,1798.5281945547194,2091.1540314491795
2002,P,Nutrients,MT_yr,b) P,BCWC,392.92508200787734,324.7398558792213,470.8104761437506,350.362992387445,434.1982085295811
2002,P,Nutrients,MT_yr,b) P,SEAK,321.9594742578844,257.9885900706811,390.74410748981484,282.9983291837947,360.218209716555
2002,P,Nutrients,MT_yr,b) P,CAK,229.96642061492167,193.9076810690716,279.65777932267383,206.89768292088598,256.48893780944314
2002,P,Nutrients,MT_yr,b) P,BS,214.928081569189,178.33873543801838,260.339749127978,193.91993109134813,241.07140228388354
2002,DHA,Nutrients,MT_yr,c) DHA,BCWC,866.2845754803028,648.5588991812035,1267.3394774394224,737.7910560236658,1087.7119375204659
2002,DHA,Nutrients,MT_yr,c) DHA,SEAK,595.6874180481532,412.4712573691496,892.402877736816,483.09860777740977,746.4416078726224
2002,DHA,Nutrients,MT_yr,c) DHA,CAK,511.61872625182264,376.75399412527054,707.5405958999819,424.76730684308075,629.4982169569898
2002,DHA,Nutrients,MT_yr,c) DHA,BS,563.0194981583724,401.25021508490204,832.0851809994674,463.13085107849474,692.0100795504013
2002,EPA,Nutrients,MT_yr,d) EPA,BCWC,618.470032611164,444.81069267253565,934.6911512363392,508.56883267586375,782.5775864089695
2002,EPA,Nutrients,MT_yr,d) EPA,SEAK,370.1877960555359,260.7184632398918,609.4918270884715,300.934175979152,491.76256304442177
2002,EPA,Nutrients,MT_yr,d) EPA,CAK,323.9068003896075,235.59459149763464,457.64355930861143,263.8437635327695,396.7157755188969
2002,EPA,Nutrients,MT_yr,d) EPA,BS,375.6226478818371,262.44800623206777,574.7424050265163,305.03475355332466,465.44143774222704
2002,Hg,Contaminants,kg_yr,i) Hg,BCWC,3.165746407529628,2.37007542465414,3.9392785359398053,2.713642526310988,3.6153356481376178
2002,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.6013821319640833,1.1676574952468455,2.114712088111425,1.3412217735748906,1.8692454622393129
2002,Hg,Contaminants,kg_yr,i) Hg,CAK,1.4436880708425608,1.06739405563154,1.8335030273208315,1.2354230324606847,1.6636084705810577
2002,Hg,Contaminants,kg_yr,i) Hg,BS,1.930774075944539,1.4242262657806983,2.4561485300802226,1.6521546765542467,2.217163497218978
2002,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6839744307746776,0.48090182701165207,0.8992791212987741,0.5638173678294589,0.7955426393393448
2002,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.294999400706052,0.20785724447512474,0.4241579686480268,0.23599728602636383,0.3611348955190957
2002,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.33847963342854437,0.24130607906329588,0.4711045719257865,0.28177639866705356,0.4056717756227669
2002,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.4488279693369368,0.3143900610169099,0.5948806637526247,0.36950582872224547,0.5172728440067959
2002,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.10411268815411948,0.05732357157931016,0.17745526591467084,0.07454966880909374,0.1398673785415254
2002,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.05346188677003649,0.02507112547968688,0.1305438275208758,0.032007430890534136,0.08718652539860725
2002,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.04033230678885909,0.021204680662235603,0.082872489950918,0.0272058864436842,0.06026598989563889
2002,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.04423522615568637,0.025918823986843035,0.0760858836337384,0.03350565479406562,0.06006154448246171
2002,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.7176442787877726,0.4226924750631044,1.181884766644613,0.522154658011434,0.9801927022791806
2002,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.3529323562034701,0.1987493225823958,0.6610097928740309,0.2505649378205618,0.5148990904090464
2002,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.3104470641849163,0.18569313401292292,0.5282606520546622,0.219394462312215,0.4372089234076935
2002,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.3472902136628755,0.19997472195851002,0.5868628008774499,0.25191853816364806,0.4895218427973574
2003,N,Nutrients,MT_yr,a) N,BCWC,3511.2371792944255,3055.3293998537115,3958.414088838289,3215.075144982391,3780.4785991190442
2003,N,Nutrients,MT_yr,a) N,SEAK,2830.31833929852,2477.765657237881,3264.2348439315274,2612.1904346699994,3085.4277868230106
2003,N,Nutrients,MT_yr,a) N,CAK,2088.6027723881243,1836.343115656988,2365.2582423806325,1925.8865446093487,2248.834110484663
2003,N,Nutrients,MT_yr,a) N,BS,1943.236651785388,1696.2763107362825,2206.6152793551937,1797.1160099830063,2087.1240216292736
2003,P,Nutrients,MT_yr,b) P,BCWC,390.1380952665611,323.1633224721882,468.8854045596133,348.4876883298608,431.7191881280191
2003,P,Nutrients,MT_yr,b) P,SEAK,317.93263278580434,255.18175568179547,382.9940502388679,279.32185728534006,354.9014570736049
2003,P,Nutrients,MT_yr,b) P,CAK,231.17752753263682,195.25652049414873,280.24022817451873,208.17783898356117,257.01876455301476
2003,P,Nutrients,MT_yr,b) P,BS,214.11058150698983,177.69722477798155,261.77787871230817,192.79897133216718,240.4308475169203
2003,DHA,Nutrients,MT_yr,c) DHA,BCWC,864.9142367350908,646.7133932656536,1257.968576678676,731.5957080510102,1073.7957133155523
2003,DHA,Nutrients,MT_yr,c) DHA,SEAK,588.5722316035021,405.6861298937964,888.4880128418779,481.9131149105428,733.4577214366041
2003,DHA,Nutrients,MT_yr,c) DHA,CAK,514.7424036007199,379.81291882080666,709.5418553766995,427.0597360141261,632.3067302695587
2003,DHA,Nutrients,MT_yr,c) DHA,BS,563.2506119648081,398.42692817174134,835.5171591223796,462.75920924452805,687.7486414876928
2003,EPA,Nutrients,MT_yr,d) EPA,BCWC,612.7089096919356,443.78581418928945,917.4803273267806,504.2148018327326,775.6729907199189
2003,EPA,Nutrients,MT_yr,d) EPA,SEAK,369.1643892976464,256.7578953038979,595.668857487255,293.4041055351105,477.4644666960686
2003,EPA,Nutrients,MT_yr,d) EPA,CAK,325.4713399349325,236.5130412437783,458.5974681155083,263.7458291757771,398.02491629815546
2003,EPA,Nutrients,MT_yr,d) EPA,BS,373.43531068382885,259.99264952859636,572.4816579949171,302.77476930545345,467.6004174211313
2003,Hg,Contaminants,kg_yr,i) Hg,BCWC,3.1315069003611464,2.3291038682723126,3.896494286706722,2.6865807677568574,3.5760458963085564
2003,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.5559747146027574,1.1291241351124608,2.042347721560536,1.3012410099055418,1.8123775956405705
2003,Hg,Contaminants,kg_yr,i) Hg,CAK,1.4453490318621094,1.070524484962145,1.8266421088980245,1.2343224923305964,1.6716446917013918
2003,Hg,Contaminants,kg_yr,i) Hg,BS,1.9147466059526344,1.4176720971213324,2.447312134793999,1.6444949543091814,2.2125904273179477
2003,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6833281573022894,0.4834724357631809,0.8935487633185075,0.5595715275949037,0.7950427465152274
2003,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.29116808097055996,0.20470290284594161,0.4146910873387539,0.2319160991505044,0.35533655128758157
2003,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.33957126211174393,0.24244949330737608,0.4688462196862561,0.28264724304974687,0.4074987345567908
2003,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.44419782110615674,0.30953669407541945,0.5896789593504517,0.36652921713615294,0.5132657327320773
2003,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.10357691265732859,0.057095504388648244,0.177329828854157,0.07357508248858985,0.14002086314383014
2003,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.05238102734123046,0.024619998703161824,0.13084526240194316,0.031259317174662016,0.08615423064010187
2003,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.04031468006978245,0.02117725930630726,0.08312676567311714,0.02723865242247174,0.06047097358614878
2003,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.04386130948448816,0.025602478156067598,0.07486693794703927,0.03292259853503464,0.059075469154338714
2003,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.715438680514302,0.42281670827127626,1.1725088678178448,0.5188001599575998,0.9824835343768761
2003,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.3459200064833121,0.192230636172512,0.65850875827929,0.24676352097349974,0.5066952871264812
2003,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.3105225701834372,0.18607820127601066,0.527467510570808,0.22132572972703007,0.4360714946886677
2003,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.3390029178439181,0.19934712426195877,0.5766584186054953,0.24888290770474014,0.4836688834292162
2004,N,Nutrients,MT_yr,a) N,BCWC,3470.5618816395286,3038.619492857415,3914.422476185032,3201.657120564035,3758.978241125902
2004,N,Nutrients,MT_yr,a) N,SEAK,2784.3585257518544,2448.7539310975017,3227.009334147065,2585.127040840922,3041.680680570334
2004,N,Nutrients,MT_yr,a) N,CAK,2097.9761482264416,1843.256262038109,2359.565564184023,1932.5365814511256,2254.9145100157593
2004,N,Nutrients,MT_yr,a) N,BS,1936.5677095380029,1697.8245486669437,2198.758702215351,1799.8190071761574,2091.0583248183884
2004,P,Nutrients,MT_yr,b) P,BCWC,386.296764863624,321.5036602818677,460.65866404642253,344.7984893381905,427.78418067530333
2004,P,Nutrients,MT_yr,b) P,SEAK,313.7358012650967,251.1693339137605,376.4954735609332,276.12793913587797,349.1822436921013
2004,P,Nutrients,MT_yr,b) P,CAK,232.1704766748321,196.32337792606845,278.6796645339047,208.99828340903417,257.1850323647478
2004,P,Nutrients,MT_yr,b) P,BS,214.058607392921,177.2634406118109,262.0258431030471,192.473158839187,240.67520959868062
2004,DHA,Nutrients,MT_yr,c) DHA,BCWC,857.8667962816276,637.2456839180611,1242.6081171938458,723.4054367084494,1060.9202958230303
2004,DHA,Nutrients,MT_yr,c) DHA,SEAK,578.8115930388223,394.5338126210323,885.6737721049242,472.8037459837837,720.7359261815758
2004,DHA,Nutrients,MT_yr,c) DHA,CAK,515.8480449264002,378.2692474537624,715.5843016496868,430.2606079913763,628.6460113479588
2004,DHA,Nutrients,MT_yr,c) DHA,BS,561.4148312793674,398.158459784568,836.1371603971165,461.9315835998935,689.2423394114719
2004,EPA,Nutrients,MT_yr,d) EPA,BCWC,605.5201195411269,440.0090261970202,896.1648022852168,498.1548806940698,767.7872316797484
2004,EPA,Nutrients,MT_yr,d) EPA,SEAK,361.9532561927058,249.79387230094764,576.5666654928156,290.0457468080098,464.7272425563733
2004,EPA,Nutrients,MT_yr,d) EPA,CAK,322.22959256251295,236.57271680287076,464.18741930732835,265.30586972134654,398.8582906149774
2004,EPA,Nutrients,MT_yr,d) EPA,BS,373.75742624753775,257.8544401848434,578.5731513587057,303.9770910129527,468.76991913006617
2004,Hg,Contaminants,kg_yr,i) Hg,BCWC,3.0929331000447666,2.2880306728660442,3.8623673867155532,2.6455452535458597,3.5365123631950084
2004,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.5180795709160715,1.0897846771950173,1.9866235531242533,1.2543829633343977,1.7640396107956289
2004,Hg,Contaminants,kg_yr,i) Hg,CAK,1.445329557828691,1.0679666925515117,1.8269231088515432,1.2368444344525522,1.678809978338648
2004,Hg,Contaminants,kg_yr,i) Hg,BS,1.9052547402851416,1.4169128782541658,2.4347639005309993,1.6338734296566824,2.205346170610954
2004,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6757750209779312,0.4808679181508068,0.8882024901623987,0.5534506330728436,0.7932360600733841
2004,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.28566006041780245,0.20200662244326345,0.4068622612621474,0.23061806246108946,0.34934236048625095
2004,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.34054648553909594,0.2422693091194299,0.47197683920087774,0.2833264662983389,0.40995128343094706
2004,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.4381652935546153,0.30154590277691423,0.584411377724763,0.36333845617543425,0.5084354728421664
2004,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.1031663757217409,0.056443643165634425,0.17524946219931126,0.07283093355867391,0.13972768543832187
2004,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.05086914279913655,0.0240864565389034,0.12982316744738487,0.030627592960361334,0.08609872065104554
2004,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.04063100354311197,0.021196694763032868,0.08299458532525843,0.02731618936172024,0.06065549516159809
2004,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.04325176076845996,0.02546370800979339,0.07491802481191226,0.03219428547137829,0.057433004445924904
2004,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.7041692276033822,0.4169741552000085,1.1669903314632437,0.5139818645983334,0.9741448800271331
2004,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.3382162856767636,0.18746658709179664,0.6520786511946686,0.24052571124485767,0.5021885198792724
2004,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.3107580421672259,0.18507589291862664,0.5283374980078034,0.22210931719121801,0.43576573701953286
2004,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.3362057793110491,0.19698465206894736,0.5608411741621037,0.24530277526940036,0.47884674799961413
2005,N,Nutrients,MT_yr,a) N,BCWC,3430.3655842273474,3011.8344557678483,3862.003423280519,3160.584407747856,3701.915458279814
2005,N,Nutrients,MT_yr,a) N,SEAK,2730.81084547556,2403.0387842264417,3158.2005889513166,2537.129721091472,2998.465868911231
2005,N,Nutrients,MT_yr,a) N,CAK,2094.9367135494995,1851.2241781206517,2356.932489901609,1945.7223504558217,2242.5893567657686
2005,N,Nutrients,MT_yr,a) N,BS,1933.8700024064697,1694.5738980552792,2194.96211868068,1795.5167722442193,2081.4540967932035
2005,P,Nutrients,MT_yr,b) P,BCWC,382.1020960141734,317.7376806387857,456.77120051648274,339.915556816992,422.62540423287425
2005,P,Nutrients,MT_yr,b) P,SEAK,309.13707301513136,247.3342381895458,367.8412648728653,272.56334331855305,343.36925589212063
2005,P,Nutrients,MT_yr,b) P,CAK,232.04338275974322,196.32637215501552,277.96212998943076,208.5036704360817,256.04222652680227
2005,P,Nutrients,MT_yr,b) P,BS,213.89467540951023,178.25863160236491,259.4702037554513,191.2738434814172,239.49585410679387
2005,DHA,Nutrients,MT_yr,c) DHA,BCWC,852.2262876633883,634.283737406406,1227.3155124210512,714.6828079618184,1048.5845699772908
2005,DHA,Nutrients,MT_yr,c) DHA,SEAK,566.2342570037711,387.19962510724014,866.0865233997869,460.05820836301774,705.592975118086
2005,DHA,Nutrients,MT_yr,c) DHA,CAK,517.2459391495569,377.8206100482201,715.389434657438,431.69055642088995,624.1523609019126
2005,DHA,Nutrients,MT_yr,c) DHA,BS,558.2463827559089,391.5974549829049,828.8588436567412,459.63075866118487,686.6057125542801
2005,EPA,Nutrients,MT_yr,d) EPA,BCWC,596.5422952001337,433.81656762183883,888.6701557495104,491.64026984379905,751.4903137329036
2005,EPA,Nutrients,MT_yr,d) EPA,SEAK,354.4171856876434,239.0847456085957,559.3964698946793,282.4699529349628,454.55934728231114
2005,EPA,Nutrients,MT_yr,d) EPA,CAK,320.261814493114,237.27861110767634,462.7032136543858,266.40686812396456,399.3929162848513
2005,EPA,Nutrients,MT_yr,d) EPA,BS,372.6168001044399,256.59982620524136,578.0546288545231,299.59178493730934,466.49498525898196
2005,Hg,Contaminants,kg_yr,i) Hg,BCWC,3.0305285469500394,2.231018589927158,3.8310895031189998,2.5992323332152645,3.4988197618151307
2005,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.4685666183652737,1.0572184799930495,1.9376418040673358,1.2220428271169679,1.7210483357780453
2005,Hg,Contaminants,kg_yr,i) Hg,CAK,1.4427154572850784,1.0662492014075866,1.8348583297195713,1.2336872286133018,1.6854292728960993
2005,Hg,Contaminants,kg_yr,i) Hg,BS,1.893516171503073,1.4059920602353086,2.4380174499294873,1.6178349975896356,2.187943286247768
2005,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6686506274086409,0.4726456555405695,0.8792385079390628,0.5495881955769449,0.791484141186913
2005,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.2791847025122335,0.19664156660755588,0.4016189285285473,0.22826283037151762,0.3439966333497703
2005,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.3393279385601093,0.24209282447415398,0.46996397286548686,0.28251080279562596,0.40944138208832387
2005,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.4318242117609937,0.2968559769860948,0.5771804770700527,0.355419110811359,0.5009097070353695
2005,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.10202845644048386,0.05528170383983581,0.17393628059931307,0.07200564229920008,0.13763754858767474
2005,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.050387685319264366,0.023676548344211013,0.12818081638380108,0.029912035012984835,0.08481390940963772
2005,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.0403101994236328,0.021119205918790445,0.08322008695927519,0.027058962940327877,0.060731161225787
2005,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.04222578801904669,0.025097369634328237,0.07419137416988908,0.0314433283775927,0.055730819560323996
2005,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.6938672680734456,0.4133411169930491,1.1521861088330525,0.5102904119145651,0.9579183517757299
2005,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.3321036840568833,0.18199914672906686,0.6433313265525662,0.23704926937928333,0.4946052386777049
2005,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.3109089890210295,0.18209168983306906,0.5275990786727127,0.21982343690006906,0.4367605746394215
2005,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.33157007521210835,0.19552771798668667,0.5517646097671507,0.24250836738916753,0.47241664852582343
2006,N,Nutrients,MT_yr,a) N,BCWC,3391.3833940912236,2981.379997428374,3821.0314695260404,3111.2739057838085,3653.2068609131193
2006,N,Nutrients,MT_yr,a) N,SEAK,2689.4461604397393,2350.9484769302485,3091.6376452153454,2478.978944219427,2952.717930596617
2006,N,Nutrients,MT_yr,a) N,CAK,2102.9236502693757,1849.5079913723303,2358.1369455568793,1939.9603322975797,2234.8422904647236
2006,N,Nutrients,MT_yr,a) N,BS,1925.3067573085104,1691.853373261194,2196.6139714694964,1790.353009124405,2075.278668752908
2006,P,Nutrients,MT_yr,b) P,BCWC,376.32368181889706,314.5243274541674,452.81027015103984,336.175328228519,418.1822100462866
2006,P,Nutrients,MT_yr,b) P,SEAK,303.26625575843366,243.4509509937684,363.7759244770564,266.47519084198046,337.1578182972958
2006,P,Nutrients,MT_yr,b) P,CAK,230.68220601273265,195.75364432321055,275.0985708377672,208.0075132503851,254.76831639135287
2006,P,Nutrients,MT_yr,b) P,BS,213.81702331599723,177.69877332710462,257.74844340365917,190.5164967463415,237.8969186549913
2006,DHA,Nutrients,MT_yr,c) DHA,BCWC,843.505054689312,629.2878442248465,1209.5092050097805,703.6602619175285,1036.6035237647916
2006,DHA,Nutrients,MT_yr,c) DHA,SEAK,551.2729562724313,378.0618729182758,852.2397865144417,452.41971569511395,689.0701953237142
