chemical,year,species,location,median,low75,high75,low50,high50,type,group,units
PBDEs,2004,Pink,BCWC,18203.938743422746,7568.209068390872,46976.78412411467,10508.171693242799,30504.412599867144,Contaminants,Species,kg
PBDEs,2004,Pink,BeringSea,2342.5023836570344,956.9707864932697,5974.662515758841,1360.7716277447378,4017.019915006076,Contaminants,Species,kg
PBDEs,2004,Pink,CentralAK,19986.74418004531,8019.481455910078,51237.16403180916,11289.737266685741,32383.365212876983,Contaminants,Species,kg
PBDEs,2004,Pink,SEAK,38706.4888551818,15898.291631220189,97909.93962966511,22161.2194583374,65473.315486696854,Contaminants,Species,kg
PBDEs,2004,Sockeye,BCWC,12834.3111710302,6222.458507356752,27691.489754627877,8454.974795803597,19570.39372864534,Contaminants,Species,kg
PBDEs,2004,Sockeye,BeringSea,16882.25508635308,8264.731681112513,35521.79926419782,11221.518753600682,25895.31037805647,Contaminants,Species,kg
PBDEs,2004,Sockeye,CentralAK,9610.901322548161,4721.234279611501,20637.836770328606,6382.65372872656,14431.242440212378,Contaminants,Species,kg
PBDEs,2004,Sockeye,SEAK,944.2334170526065,457.0528096921011,2014.5179987654692,624.215167251485,1416.650998402417,Contaminants,Species,kg
PBDEs,2005,Chinook,BCWC,46098.29244354886,21118.045227021707,86130.7613633271,30049.068219488167,68768.16244750826,Contaminants,Species,kg
PBDEs,2005,Chinook,BeringSea,12305.766725399491,5803.329384175112,23971.477194378655,8097.721691695721,18461.734789000482,Contaminants,Species,kg
PBDEs,2005,Chinook,CentralAK,2371.1257093530926,1089.6141473937614,4370.562152130712,1519.010025549019,3426.031406446335,Contaminants,Species,kg
PBDEs,2005,Chinook,SEAK,2373.011434285395,1059.311167733461,4359.230609580265,1520.6174649313539,3391.0587255115042,Contaminants,Species,kg
PBDEs,2005,Chum,BCWC,11253.894640757795,4826.746689127378,30082.36432032514,6897.918734739574,19088.772116194395,Contaminants,Species,kg
PBDEs,2005,Chum,BeringSea,7548.4990494895665,3252.4438468041944,19636.009186659696,4638.462428144613,12687.153788722446,Contaminants,Species,kg
PBDEs,2005,Chum,CentralAK,3485.547913057787,1493.4868266469475,9382.57739525015,2082.385733039521,5807.983165843465,Contaminants,Species,kg
PBDEs,2005,Chum,SEAK,5041.960490589552,2133.4732782648266,12965.387695120133,3104.317116062445,8738.407909480335,Contaminants,Species,kg
PBDEs,2005,Coho,BCWC,3098.7958786139975,1316.5969140317497,7591.627050277102,1875.5963975465052,5070.236736191679,Contaminants,Species,kg
PBDEs,2005,Coho,BeringSea,373.3478757465532,160.96867279877134,906.5806484957927,228.51804282381147,618.9003332097234,Contaminants,Species,kg
PBDEs,2005,Coho,CentralAK,1625.902321969058,675.3857997065176,4023.714424165787,957.8889840785021,2711.9479757582094,Contaminants,Species,kg
PBDEs,2005,Coho,SEAK,1625.5825106613959,692.1474292656704,4093.266887291935,997.0052947540039,2751.32375654894,Contaminants,Species,kg
PBDEs,2005,Pink,BCWC,18394.56212362051,7663.186861530213,46550.917896990584,10591.280235520846,30955.439111550735,Contaminants,Species,kg
PBDEs,2005,Pink,BeringSea,2354.2904515589685,978.7685698287354,6013.38520447976,1370.5664469423114,4049.667606024249,Contaminants,Species,kg
PBDEs,2005,Pink,CentralAK,19956.013393165762,8012.472639585198,50479.22324379982,11316.40054285077,32657.126755292506,Contaminants,Species,kg
PBDEs,2005,Pink,SEAK,38857.90644292855,16065.554259573304,97518.99482697119,22262.5889133034,65562.02057989471,Contaminants,Species,kg
PBDEs,2005,Sockeye,BCWC,12803.66634836958,6197.848195347605,27759.04622977294,8451.09608598967,19544.12914827061,Contaminants,Species,kg
PBDEs,2005,Sockeye,BeringSea,16758.504407206266,8185.546179911523,35611.32033936122,11041.06848002627,25702.214372323873,Contaminants,Species,kg
PBDEs,2005,Sockeye,CentralAK,9726.277634457201,4780.2843272417085,20939.936662290238,6403.509562447367,14593.479553522873,Contaminants,Species,kg
PBDEs,2005,Sockeye,SEAK,933.2063864194874,452.0076491771589,2003.58263563646,620.8941497177084,1397.942434783709,Contaminants,Species,kg
PBDEs,2006,Chinook,BCWC,45147.45777854286,20394.294042840407,84432.47735034754,29434.030816630806,67125.18958071171,Contaminants,Species,kg
PBDEs,2006,Chinook,BeringSea,11363.901611139136,5313.1340012507035,21809.10089297349,7415.97730161661,16772.613153516628,Contaminants,Species,kg
PBDEs,2006,Chinook,CentralAK,2225.963364673096,1028.1781339883494,4092.451766589659,1427.3576693025748,3237.9339284496778,Contaminants,Species,kg
PBDEs,2006,Chinook,SEAK,2228.8028469289266,988.1242461391394,4040.889198539793,1407.1083071961796,3148.1200254665114,Contaminants,Species,kg
PBDEs,2006,Chum,BCWC,10914.111498148714,4640.806441697458,28594.15378804995,6576.830242084983,18245.720355999674,Contaminants,Species,kg
PBDEs,2006,Chum,BeringSea,7682.940023043591,3319.926866992212,20270.573318139708,4715.033709077856,12845.619031136757,Contaminants,Species,kg
PBDEs,2006,Chum,CentralAK,3450.573398976797,1487.4284178843918,9248.872075923462,2065.324742716526,5770.665087922588,Contaminants,Species,kg
PBDEs,2006,Chum,SEAK,4564.698686518568,1946.0863874836268,11821.56095533291,2809.224978975795,7762.406290843133,Contaminants,Species,kg
PBDEs,2006,Coho,BCWC,3079.980427232522,1304.877500955127,7626.86630529503,1864.7431421604324,5098.739125153418,Contaminants,Species,kg
PBDEs,2006,Coho,BeringSea,361.57413387091947,155.03692170728573,897.5059052258267,223.35960042392207,603.2045257003165,Contaminants,Species,kg
PBDEs,2006,Coho,CentralAK,1593.7307201070093,657.3230823945346,3868.2341325029993,950.733599336103,2684.3751171893764,Contaminants,Species,kg
PBDEs,2006,Coho,SEAK,1597.5058816077394,684.7072452586181,3996.6690765470694,976.3273532076694,2734.9278857380014,Contaminants,Species,kg
PBDEs,2006,Pink,BCWC,18729.215809214667,7727.24753653231,47387.83384622668,10719.295782413114,31357.147137715066,Contaminants,Species,kg
PBDEs,2006,Pink,BeringSea,2346.8803869181615,970.1260757347507,5981.21470385199,1379.7142633361013,4029.9767983350275,Contaminants,Species,kg
PBDEs,2006,Pink,CentralAK,19920.37595831608,8054.0802372185,49989.664707424716,11315.00770111864,32723.358567079085,Contaminants,Species,kg
PBDEs,2006,Pink,SEAK,38806.90366748981,16166.589020669056,99073.27903203234,22303.87760167981,66177.64611632774,Contaminants,Species,kg
PBDEs,2006,Sockeye,BCWC,12676.86934621076,6212.627897587172,28026.91201740338,8418.065841295398,19455.977364924212,Contaminants,Species,kg
PBDEs,2006,Sockeye,BeringSea,16514.34900588046,8103.323440409697,34591.85890509094,10895.701610509494,25395.814280777435,Contaminants,Species,kg
PBDEs,2006,Sockeye,CentralAK,9757.305364129192,4832.591741725551,21117.783536173727,6404.710361130491,14697.810854216528,Contaminants,Species,kg
PBDEs,2006,Sockeye,SEAK,930.6373353493268,449.17650350910867,1967.4762104253973,614.382575754121,1387.5642001357917,Contaminants,Species,kg
PBDEs,2007,Chinook,BCWC,44007.36686536927,19872.784097949418,82164.63175562055,28573.33365723869,64938.437388668084,Contaminants,Species,kg
PBDEs,2007,Chinook,BeringSea,10231.54091697749,4845.203305820761,20028.450393996864,6632.985308592771,15069.196713883975,Contaminants,Species,kg
PBDEs,2007,Chinook,CentralAK,2097.779430577645,977.4339210764354,3863.45658718314,1353.7144623314962,3038.039442145101,Contaminants,Species,kg
PBDEs,2007,Chinook,SEAK,2077.5995678903255,926.8649955752237,3770.968282062882,1311.0229540556106,2935.1334878827674,Contaminants,Species,kg
PBDEs,2007,Chum,BCWC,10494.882783110093,4422.976840958324,27508.035554382866,6380.179323956905,17349.333762138907,Contaminants,Species,kg
PBDEs,2007,Chum,BeringSea,7794.0827856920605,3418.8655808409553,20538.091230606646,4801.51290518316,13079.36202056055,Contaminants,Species,kg
PBDEs,2007,Chum,CentralAK,3421.8970494726273,1459.368196757331,9074.098368122162,2047.5052990939569,5728.501080812001,Contaminants,Species,kg
PBDEs,2007,Chum,SEAK,4090.941246868639,1766.9251582290271,10831.96842498383,2544.6377298326315,7051.485782575285,Contaminants,Species,kg
PBDEs,2007,Coho,BCWC,3038.7970793523655,1292.8394380183408,7594.017243599027,1839.9711723645246,5095.665260589267,Contaminants,Species,kg
PBDEs,2007,Coho,BeringSea,355.0767500884075,149.89525273686417,877.5834979221835,214.93727968384377,588.0318669558729,Contaminants,Species,kg
PBDEs,2007,Coho,CentralAK,1548.9139474653307,641.7155251643404,3796.4794234088295,944.2606313073288,2606.4134731446907,Contaminants,Species,kg
PBDEs,2007,Coho,SEAK,1580.0984555160169,672.5675390321308,3965.7192707043205,965.040925267162,2680.3898577048803,Contaminants,Species,kg
PBDEs,2007,Pink,BCWC,19056.28855445551,7755.1075470033275,48528.1370181407,10886.23380895121,31586.255930051488,Contaminants,Species,kg
PBDEs,2007,Pink,BeringSea,2307.075971299805,968.7156439439933,5897.698908106657,1367.856824223543,3999.4689375461876,Contaminants,Species,kg
PBDEs,2007,Pink,CentralAK,19924.593016409224,8059.519190223334,49470.71040629619,11394.797432055251,32800.25828360897,Contaminants,Species,kg
PBDEs,2007,Pink,SEAK,38521.4523888767,16127.47134382486,99049.76923130309,22424.38680052898,65422.25552076693,Contaminants,Species,kg
PBDEs,2007,Sockeye,BCWC,12595.589749070277,6201.442450947803,28073.539292683185,8378.738319765573,19294.69649359741,Contaminants,Species,kg
PBDEs,2007,Sockeye,BeringSea,16331.761491190722,8007.03126270016,34293.2573557406,10728.733901580224,25270.565484733135,Contaminants,Species,kg
PBDEs,2007,Sockeye,CentralAK,9848.627872477671,4826.253634817328,20947.545148087338,6435.855842173836,14827.797324775864,Contaminants,Species,kg
PBDEs,2007,Sockeye,SEAK,918.8681951394635,445.31854373199457,1953.481535640066,605.0526177923268,1376.7118271991071,Contaminants,Species,kg
PBDEs,2008,Chinook,BCWC,42794.959329396195,19312.19399121831,78686.12844546024,27628.772655871253,63325.27482285569,Contaminants,Species,kg
PBDEs,2008,Chinook,BeringSea,9139.163965764255,4360.797066841283,17589.283956655003,5906.877653410702,13535.50973017596,Contaminants,Species,kg
PBDEs,2008,Chinook,CentralAK,1991.3783942311234,923.67376100752,3644.222049436577,1281.690944025794,2847.4392386636973,Contaminants,Species,kg
PBDEs,2008,Chinook,SEAK,1925.198080654107,842.3552816912352,3493.037615245822,1218.9233477141324,2745.5864158938716,Contaminants,Species,kg
PBDEs,2008,Chum,BCWC,10044.977246888613,4299.628350666531,26133.205553128093,6145.031463537053,16816.728545333015,Contaminants,Species,kg
PBDEs,2008,Chum,BeringSea,7937.591838898985,3457.82340887858,20915.094783647663,4897.087990658785,13503.01239872043,Contaminants,Species,kg
PBDEs,2008,Chum,CentralAK,3379.8593211454227,1423.8365104434647,9043.120510039062,2013.2426327510204,5670.704460454881,Contaminants,Species,kg
PBDEs,2008,Chum,SEAK,3717.76787895708,1579.9626702779806,9828.767403076154,2310.4232638925523,6326.322319514802,Contaminants,Species,kg
PBDEs,2008,Coho,BCWC,3009.5991579138918,1272.1346813864113,7435.700774374458,1841.0120653858417,5048.8062942038705,Contaminants,Species,kg
PBDEs,2008,Coho,BeringSea,345.3702590874814,145.27223874006353,851.1014267953693,207.84987694889693,574.9353526542424,Contaminants,Species,kg
PBDEs,2008,Coho,CentralAK,1516.758888906735,625.0796824491277,3707.6201801151124,922.1388369659048,2546.279385151339,Contaminants,Species,kg
PBDEs,2008,Coho,SEAK,1565.4219115502033,660.6867220060599,3936.054634554119,961.4714282546688,2681.517623252334,Contaminants,Species,kg
PBDEs,2008,Pink,BCWC,19427.392515511405,7856.676413424263,49008.00479149509,11058.592782294305,32019.688220433265,Contaminants,Species,kg
PBDEs,2008,Pink,BeringSea,2267.2741491752386,922.1529894934747,5804.506125794408,1329.649126127746,3900.960898748313,Contaminants,Species,kg
PBDEs,2008,Pink,CentralAK,19832.577186214112,7910.921356165191,49403.38026279379,11213.530439522336,32755.936463769438,Contaminants,Species,kg
PBDEs,2008,Pink,SEAK,38451.119729781625,16025.413918381688,99088.07832489313,22374.804152687306,65894.754577682,Contaminants,Species,kg
PBDEs,2008,Sockeye,BCWC,12574.278291274604,6242.5234666390215,27869.752329166222,8374.428451921256,19207.512551176067,Contaminants,Species,kg
PBDEs,2008,Sockeye,BeringSea,16072.856224245243,7944.769750789252,34350.913477789814,10588.501364563645,24999.381897673178,Contaminants,Species,kg
PBDEs,2008,Sockeye,CentralAK,9898.040756320574,4819.848843505861,21289.578536983867,6462.51019669503,15088.93945101982,Contaminants,Species,kg
PBDEs,2008,Sockeye,SEAK,916.7466636020337,442.3355877862223,1941.0992915234335,602.8909071838448,1372.1192117497276,Contaminants,Species,kg
PBDEs,2009,Chinook,BCWC,41797.31569462018,18687.969080236064,76416.3593702043,26579.275222706354,61328.201034962935,Contaminants,Species,kg
PBDEs,2009,Chinook,BeringSea,8226.488605519251,3848.762802905626,15714.31074686774,5308.142477144929,12105.222572983506,Contaminants,Species,kg
PBDEs,2009,Chinook,CentralAK,1898.9545377600411,874.3922120105948,3446.9781648922685,1205.7019270491119,2697.752668654231,Contaminants,Species,kg
PBDEs,2009,Chinook,SEAK,1772.7181377613715,787.3792883738975,3204.497540326436,1129.9938734865225,2551.2848138470245,Contaminants,Species,kg
PBDEs,2009,Chum,BCWC,9642.501752752103,4178.6292756912535,25135.719302879428,5876.453352853214,16321.900289602707,Contaminants,Species,kg
PBDEs,2009,Chum,BeringSea,8059.6044477222895,3499.475339608661,21462.696421233886,4985.3094068783485,13676.596810633044,Contaminants,Species,kg
